,SalePrice,Fireplaces,OverallCond,OverallQual,TotalBsmtSF,CentralAir,PouredConcrete,ConcreteBlock,Deck,TotalSF,Location,BsmtLivArea,Age,FlatLandContour,HighQualKitchen,MultipleFloors,NearRailroad,ZoningHighDensity,ExterScore,Bathrooms,OffSiteFeatures,Pool,FlatRoof,HasGarage,ZoningFloatVillage
775,137000,0,6,5,840.0,1,0,1,0,1532.0,1,672.0,27,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
776,139000,1,5,5,1092.0,1,0,1,0,1932.0,1,840.0,47,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
777,165000,1,5,5,552.0,1,0,1,1,1774.0,1,0.0,48,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
778,148000,1,5,6,1138.0,1,0,1,0,1726.0,1,588.0,49,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
779,165000,1,5,5,825.0,1,0,1,1,2071.0,2,0.0,53,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
780,63900,0,2,2,0.0,0,0,0,0,660.0,1,0.0,62,1,0,0,0,0,1.853432616936364,1.0,0,0,0,0,0
781,161500,2,5,4,1104.0,1,0,1,1,1788.0,2,0.0,52,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
782,143000,2,8,5,1437.0,1,0,1,0,2797.0,2,1324.0,41,0,1,0,0,0,1.853432616936364,3.0,0,0,1,1,0
783,135000,0,6,4,1134.0,1,0,1,0,2288.0,1,1059.0,53,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
784,82500,0,5,4,861.0,1,0,1,1,1123.0,1,262.0,69,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
785,190000,3,5,5,1617.0,1,0,1,1,3014.0,2,1147.0,54,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
786,139600,1,5,3,0.0,1,0,0,0,1733.0,1,0.0,54,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
787,122000,0,5,4,0.0,1,0,1,0,1383.0,1,0.0,55,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
788,127500,1,5,6,1436.0,1,0,1,0,1689.0,1,0.0,53,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
789,121500,0,5,5,1073.0,1,0,1,0,1330.0,1,257.0,53,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
791,154400,1,7,6,747.0,1,0,1,0,1981.0,1,342.0,63,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
792,113000,0,6,4,672.0,1,0,1,0,1016.0,1,344.0,68,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
793,125000,1,6,5,1089.0,1,0,1,1,1262.0,1,173.0,55,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
794,84000,0,3,4,0.0,0,0,0,1,845.0,1,0.0,52,1,0,0,0,0,2.1771985454282605,1.0,0,0,0,1,0
795,139500,0,5,5,1049.0,1,0,1,0,1994.0,1,945.0,25,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
796,131000,1,4,5,768.0,1,0,1,0,2008.0,1,292.0,60,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
797,105000,0,5,6,560.0,1,0,0,0,1462.0,1,204.0,70,1,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
798,108000,1,5,4,755.0,1,0,1,1,1510.0,1,0.0,69,1,0,1,1,0,1.853432616936364,2.0,0,0,0,1,0
799,162000,0,6,7,1054.0,1,1,0,1,1807.0,3,746.0,19,1,0,0,0,0,2.1474775607565886,2.5,0,0,0,1,0
800,156500,1,5,6,520.0,1,0,1,0,1858.0,3,520.0,26,1,0,0,0,0,2.1474775607565886,1.5,0,0,0,1,0
801,316600,1,8,8,1496.0,1,0,1,1,3573.0,3,1441.0,26,0,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
802,271900,1,7,7,2158.0,1,0,1,1,2858.0,3,662.0,19,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
803,213000,1,5,7,740.0,1,1,0,1,2288.0,3,513.0,16,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
804,239900,1,5,7,1079.0,1,1,0,1,2353.0,3,474.0,16,1,0,1,0,0,2.471243489248485,3.5,0,0,0,1,0
805,239500,1,5,8,1128.0,1,1,0,0,2604.0,3,584.0,14,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
806,131000,1,7,5,0.0,1,1,0,0,2016.0,3,0.0,129,0,0,1,0,0,2.1474775607565886,1.0,0,0,0,1,0
807,118964,0,5,5,0.0,1,0,0,0,1535.0,3,0.0,30,0,0,0,0,0,1.5296666884444674,2.0,0,0,0,1,0
808,153337,2,5,5,1086.0,1,0,1,1,2310.0,3,1086.0,30,0,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
809,147983,0,5,5,0.0,1,0,0,1,2228.0,3,0.0,30,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
810,118858,0,5,5,0.0,1,0,0,0,1535.0,3,0.0,30,0,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
811,118858,0,5,5,0.0,1,0,0,0,1535.0,3,0.0,30,0,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
812,142953,0,5,5,0.0,1,0,0,1,2240.0,3,0.0,30,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
813,148325,2,5,5,1094.0,1,0,1,1,2323.0,3,1094.0,30,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
814,113722,0,5,5,0.0,1,0,0,0,1513.0,3,0.0,30,0,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
815,269500,2,5,7,1168.0,1,1,0,1,3607.0,3,820.0,9,1,0,1,0,0,1.853432616936364,7.0,0,0,0,1,0
816,269500,2,5,7,1168.0,1,1,0,1,3607.0,3,820.0,9,1,0,1,0,0,1.853432616936364,7.0,0,0,0,1,0
817,269500,2,5,7,1168.0,1,1,0,1,3607.0,3,820.0,9,1,0,1,0,0,1.853432616936364,7.0,0,0,0,1,0
818,323262,1,5,9,1555.0,1,1,0,1,2701.0,3,1021.0,0,1,1,0,0,0,2.441522504576813,2.5,0,0,0,1,0
819,297000,1,5,8,1705.0,1,1,0,1,3006.0,3,1288.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
820,295493,1,5,8,1622.0,1,1,0,1,1630.0,3,0.0,1,1,1,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
821,332000,1,5,9,1720.0,1,1,0,1,2824.0,3,1104.0,1,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
822,239900,1,5,8,1468.0,1,1,0,1,1468.0,3,0.0,1,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
823,212000,0,5,8,866.0,1,1,0,1,1788.0,3,20.0,2,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
824,272500,2,5,8,1838.0,1,1,0,1,3197.0,3,1359.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
825,239000,0,5,9,1800.0,1,1,0,1,1800.0,3,0.0,2,1,1,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
827,200000,1,5,7,1282.0,1,1,0,1,2192.0,3,902.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
828,221800,0,5,8,1254.0,1,1,0,1,2126.0,3,872.0,1,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
829,194500,0,5,7,1232.0,1,1,0,1,1956.0,3,724.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
830,237000,1,5,8,1498.0,1,1,0,1,1522.0,3,24.0,4,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
831,173000,1,5,6,704.0,1,1,0,1,1422.0,3,0.0,4,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
832,275000,1,5,7,1518.0,1,1,0,1,3162.0,3,1518.0,20,0,0,0,0,0,2.1474775607565886,3.5,0,0,0,1,0
833,233500,1,5,7,1449.0,1,1,0,1,2559.0,2,800.0,17,0,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
835,152000,0,5,5,1040.0,1,1,0,1,1772.0,3,732.0,13,0,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
836,143000,0,7,5,990.0,1,1,0,1,1745.0,3,755.0,15,0,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
837,231500,0,5,6,928.0,1,1,0,1,2585.0,3,821.0,12,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
838,212000,1,6,7,799.0,1,1,0,1,2390.0,3,729.0,13,1,0,1,0,0,2.1474775607565886,3.5,1,0,0,1,0
839,207000,0,5,7,1463.0,1,1,0,0,2413.0,3,950.0,11,0,0,0,0,0,1.853432616936364,3.0,1,0,0,1,0
840,145000,0,5,5,1097.0,1,1,0,1,1097.0,3,0.0,15,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
841,138000,0,5,5,990.0,1,1,0,0,1736.0,3,746.0,15,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
842,197900,0,5,7,866.0,1,1,0,1,1779.0,3,0.0,11,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
843,204000,0,5,7,1490.0,1,1,0,1,2180.0,3,679.0,10,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
844,192000,0,5,7,1431.0,1,1,0,0,1991.0,3,560.0,10,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
845,200000,1,5,6,928.0,1,1,0,1,2378.0,3,606.0,11,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
846,195000,0,5,7,831.0,1,1,0,1,1660.0,3,0.0,7,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
847,227000,0,5,7,1573.0,1,1,0,0,2361.0,3,788.0,7,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
848,230000,0,5,7,944.0,1,1,0,0,2506.0,3,666.0,8,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
849,187100,0,5,7,1413.0,1,1,0,0,1430.0,3,0.0,8,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
850,203000,0,5,7,1431.0,1,1,0,1,2703.0,3,1259.0,8,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
852,124000,0,5,5,1040.0,1,0,1,0,1656.0,3,616.0,31,0,0,0,0,0,1.853432616936364,2.0,0,0,0,0,0
853,140000,0,5,5,907.0,1,0,0,1,1532.0,3,625.0,31,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
854,134900,0,7,5,914.0,1,0,1,0,1696.0,3,782.0,30,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
855,150500,0,7,5,1040.0,1,0,1,0,1716.0,3,676.0,32,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
856,136500,0,8,5,864.0,1,0,1,0,1510.0,3,646.0,31,1,0,0,0,0,2.471243489248485,2.0,0,0,0,1,0
857,143500,0,7,5,1268.0,1,0,1,1,1464.0,3,196.0,32,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
858,133500,1,6,5,864.0,1,0,1,0,1324.0,3,460.0,37,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
859,123000,0,5,5,894.0,1,0,1,1,1671.0,3,777.0,37,0,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
860,133900,0,8,5,768.0,1,0,1,1,1428.0,3,660.0,37,1,0,0,0,0,2.1771985454282605,1.5,0,0,0,1,0
861,133000,0,7,5,768.0,1,0,1,1,1424.0,3,656.0,37,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
862,250000,0,5,7,1569.0,1,1,0,1,2845.0,3,1234.0,7,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
863,254750,1,5,8,1068.0,1,1,0,1,2184.0,3,0.0,6,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
864,236500,1,5,8,1753.0,1,1,0,1,1788.0,3,0.0,8,1,1,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
865,261500,1,5,8,1299.0,1,1,0,1,2862.0,3,990.0,8,1,1,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
866,313000,2,5,9,1440.0,1,1,0,1,3057.0,3,904.0,9,1,1,1,0,0,2.1474775607565886,3.5,1,0,0,1,0
867,198500,0,5,7,840.0,1,1,0,0,1725.0,3,0.0,7,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
868,211000,0,5,7,944.0,1,1,0,1,1870.0,3,0.0,8,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
869,220000,1,5,8,1462.0,1,1,0,1,2759.0,3,1246.0,10,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
870,203000,1,5,7,1504.0,1,1,0,1,2194.0,3,690.0,13,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
871,279500,1,5,8,1822.0,1,1,0,1,3188.0,3,1360.0,7,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
872,210000,1,5,7,1417.0,1,1,0,1,2528.0,3,1111.0,12,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
873,219500,0,5,7,1057.0,1,1,0,1,2773.0,3,739.0,12,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
874,191000,1,5,7,880.0,1,1,0,0,1716.0,3,0.0,13,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
875,178000,0,5,7,1212.0,1,1,0,1,1212.0,3,0.0,8,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
876,213000,1,5,7,1630.0,1,1,0,1,1630.0,3,0.0,9,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
877,144000,0,5,6,848.0,1,1,0,1,1533.0,3,685.0,6,1,0,0,0,1,2.1474775607565886,2.0,0,0,0,1,0
878,140000,0,5,6,848.0,1,1,0,1,1533.0,3,685.0,6,1,0,0,0,1,2.1474775607565886,2.0,0,0,0,1,0
879,293200,1,5,8,1578.0,1,1,0,0,3080.0,3,1478.0,2,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
880,190000,0,5,7,864.0,1,1,0,1,1728.0,3,0.0,5,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
881,190000,0,5,7,1500.0,1,1,0,1,1520.0,3,20.0,5,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
882,173500,0,5,6,738.0,1,1,0,1,1669.0,3,193.0,4,1,0,1,0,0,2.1474775607565886,3.5,0,0,0,1,0
883,170000,1,5,6,608.0,1,1,0,1,1396.0,3,0.0,2,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
884,108000,0,5,4,0.0,1,0,1,0,1126.0,1,0.0,60,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
885,167000,0,7,5,1486.0,1,1,0,0,2123.0,1,637.0,45,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
886,100000,1,6,4,816.0,1,0,1,0,1506.0,1,690.0,71,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
887,198500,1,5,7,0.0,1,0,0,0,1922.0,1,0.0,6,1,0,1,0,0,2.1474775607565886,3.0,0,0,0,1,0
888,159500,0,6,6,690.0,1,0,1,1,1961.0,1,535.0,32,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
889,127000,0,6,4,1014.0,1,0,1,0,1548.0,1,399.0,49,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
891,320000,1,5,9,1698.0,1,1,0,1,2932.0,1,1234.0,2,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
892,145500,0,5,6,547.0,1,0,0,0,1619.0,1,547.0,4,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
893,118000,0,9,5,698.0,1,0,1,0,698.0,1,0.0,62,1,0,0,0,0,2.500964473920157,1.5,0,0,0,0,0
894,85000,0,5,4,876.0,1,0,1,0,1451.0,1,575.0,50,0,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
895,120000,0,5,5,1078.0,1,0,1,0,2446.0,1,1078.0,59,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
896,98000,0,3,4,0.0,0,0,0,1,1529.0,1,0.0,64,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
897,99900,0,8,5,864.0,1,1,0,0,864.0,1,0.0,87,1,0,0,0,0,1.853432616936364,1.0,0,0,0,0,0
898,82000,0,3,3,0.0,0,0,0,0,944.0,1,0.0,57,1,0,0,0,0,1.853432616936364,1.0,0,0,1,1,0
899,119900,0,5,5,1678.0,1,0,1,0,1678.0,1,0.0,50,1,0,0,0,0,1.853432616936364,2.0,0,0,0,0,0
900,103500,1,5,5,1150.0,1,0,1,0,2106.0,1,546.0,53,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
902,110000,0,8,6,684.0,1,0,0,0,1196.0,1,0.0,89,1,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
903,122000,2,6,5,720.0,1,0,1,1,1924.0,1,626.0,68,1,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
904,117000,0,5,5,984.0,1,0,1,0,2432.0,1,828.0,68,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
907,60000,0,5,2,290.0,0,0,1,0,728.0,1,290.0,89,0,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
908,139500,1,7,6,778.0,1,0,0,1,1489.0,1,0.0,69,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
910,105000,1,6,6,583.0,1,0,0,1,1242.0,1,0.0,74,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
911,135000,2,3,4,1122.0,1,0,0,1,2603.0,1,622.0,81,1,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
912,147500,1,8,6,816.0,1,0,0,0,1232.0,3,0.0,93,1,0,0,0,0,2.1474775607565886,1.0,0,0,0,1,0
913,137450,1,6,6,976.0,1,0,0,1,1872.0,1,264.0,84,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
914,155000,0,9,7,560.0,1,1,0,1,1695.0,1,560.0,73,1,0,1,0,0,2.471243489248485,2.0,0,0,0,1,0
915,177000,1,6,6,896.0,1,0,0,0,1913.0,3,0.0,81,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
916,145000,1,7,7,861.0,1,0,0,0,1477.0,1,0.0,81,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
917,137000,1,8,7,600.0,1,0,0,0,1228.0,3,0.0,91,1,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
918,234000,2,9,7,1276.0,1,0,0,0,2080.0,3,0.0,83,1,0,1,0,0,2.1474775607565886,1.5,0,0,0,1,0
919,205000,2,6,5,840.0,1,0,1,0,2295.0,3,728.0,69,0,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
920,177500,2,7,6,771.0,1,0,1,0,2041.0,3,547.0,67,0,0,1,0,0,1.853432616936364,1.0,0,0,0,1,0
921,160000,2,7,5,728.0,1,0,0,0,1736.0,3,428.0,69,0,0,1,0,0,2.471243489248485,2.5,0,0,0,1,0
922,155000,0,4,5,1273.0,1,0,1,1,2066.0,3,793.0,49,0,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
923,163500,0,7,5,876.0,1,0,0,0,1677.0,3,713.0,88,0,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
924,154900,1,6,5,731.0,1,0,0,1,1343.0,3,0.0,88,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
925,205000,2,6,7,920.0,1,0,0,0,2726.0,3,246.0,69,0,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
927,174500,1,7,7,704.0,1,0,1,0,1839.0,3,275.0,68,0,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
928,193000,1,6,6,1561.0,1,0,1,0,2501.0,3,940.0,49,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
929,158000,1,7,5,1067.0,0,0,0,0,2342.0,3,819.0,60,0,0,1,0,0,1.853432616936364,3.0,0,0,0,1,0
931,224000,2,5,6,1310.0,1,1,0,0,3125.0,3,1219.0,55,0,0,0,0,0,1.853432616936364,2.5,1,0,0,1,0
932,115000,1,6,6,516.0,1,0,1,1,1032.0,3,0.0,29,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
933,137000,1,6,6,561.0,1,0,1,1,1700.0,3,471.0,29,1,0,1,0,1,2.1771985454282605,2.5,0,0,0,1,0
934,121000,1,6,6,561.0,1,0,1,1,1229.0,3,0.0,29,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
935,124000,1,6,6,561.0,1,0,1,1,1514.0,3,285.0,29,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
936,208000,1,6,6,572.0,1,0,1,1,2436.0,3,454.0,23,1,0,1,0,0,2.1771985454282605,3.5,0,0,0,1,0
937,315000,2,9,7,1803.0,1,0,1,1,3587.0,3,1222.0,38,0,1,0,0,0,2.471243489248485,3.0,0,0,0,1,0
938,222000,1,9,6,880.0,1,0,1,1,2488.0,3,808.0,21,1,0,0,0,0,2.471243489248485,3.0,0,0,0,1,0
939,147000,0,7,5,672.0,1,0,1,0,1800.0,1,456.0,89,1,0,1,0,1,2.1771985454282605,1.0,0,0,0,1,0
940,123000,0,6,5,760.0,0,0,0,1,2168.0,1,0.0,109,0,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
941,78000,0,5,5,596.0,0,1,0,0,1192.0,1,0.0,89,1,0,1,0,1,1.853432616936364,1.0,0,0,0,1,0
944,230000,1,5,8,1596.0,1,1,0,1,3124.0,3,1476.0,2,0,1,0,0,1,2.441522504576813,3.5,0,0,0,1,0
946,251000,1,5,8,1107.0,1,1,0,1,2747.0,2,695.0,9,1,0,1,0,0,2.1474775607565886,2.5,0,0,0,1,0
948,240000,1,5,7,1710.0,1,1,0,1,1710.0,2,0.0,5,1,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
949,215000,1,5,6,804.0,1,1,0,1,2651.0,2,690.0,8,1,0,1,0,0,1.853432616936364,3.5,0,0,0,1,0
950,156450,1,6,6,902.0,1,0,1,1,1693.0,2,767.0,32,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
951,173000,2,7,6,957.0,1,0,1,1,2244.0,2,957.0,32,0,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
952,126000,0,5,5,0.0,1,0,1,0,1734.0,2,0.0,32,1,0,1,0,0,1.853432616936364,2.0,0,0,0,1,0
953,173000,0,5,7,1188.0,1,1,0,1,1828.0,2,611.0,19,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
956,375000,2,5,7,2136.0,1,0,1,0,4092.0,3,2056.0,44,0,0,0,0,0,1.853432616936364,4.0,0,0,0,1,0
957,315500,1,5,9,1620.0,1,1,0,1,2642.0,3,1022.0,2,0,1,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
958,224500,0,5,7,846.0,1,1,0,1,1692.0,3,0.0,0,0,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
959,410000,1,5,9,2190.0,1,0,1,1,3794.0,3,1758.0,1,0,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
960,316500,0,5,9,1641.0,1,1,0,0,2756.0,3,1115.0,1,0,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
961,201000,0,5,8,1466.0,1,1,0,1,1482.0,3,16.0,2,0,0,0,0,0,2.1474775607565886,2.0,0,0,0,1,0
962,175000,1,5,6,1392.0,1,0,1,0,2417.0,3,1005.0,21,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
963,204000,1,8,6,712.0,1,1,0,1,2699.0,3,462.0,29,1,0,1,0,0,2.1771985454282605,2.5,0,0,0,1,0
964,213500,1,5,7,1645.0,1,1,0,1,3007.0,3,1528.0,22,1,0,0,0,0,1.853432616936364,4.5,0,0,0,1,0
965,220000,0,5,8,1267.0,1,1,0,1,2301.0,3,1005.0,8,1,0,0,0,0,2.1474775607565886,3.0,0,0,0,1,0
967,315000,1,5,9,1838.0,1,1,0,1,3098.0,3,1260.0,3,1,1,0,0,0,2.441522504576813,3.0,0,0,0,1,0
969,139500,0,7,5,1008.0,1,0,1,1,1540.0,2,532.0,41,1,0,0,0,0,1.853432616936364,1.0,0,0,0,1,0
970,115000,1,4,5,0.0,1,0,0,0,1771.0,2,0.0,49,1,0,0,0,0,1.5296666884444674,1.0,0,0,0,1,0
971,162000,0,5,6,1204.0,1,1,0,0,2070.0,2,866.0,11,1,0,0,0,1,1.853432616936364,3.0,0,0,0,1,0
972,165000,0,5,6,1224.0,1,1,0,0,2107.0,2,883.0,10,1,0,0,0,1,1.853432616936364,3.0,0,0,0,1,0
973,91000,0,5,4,462.0,1,0,1,1,1450.0,1,462.0,36,1,0,1,0,1,1.853432616936364,2.0,0,0,0,1,0
974,130000,0,6,5,864.0,1,0,1,1,1384.0,2,510.0,41,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
975,86000,0,8,4,630.0,1,0,1,0,1145.0,1,515.0,39,1,0,0,0,1,2.1771985454282605,2.0,0,0,0,1,0
976,160000,1,5,5,1188.0,1,0,1,0,1998.0,2,594.0,40,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
977,80000,0,4,4,630.0,1,0,1,0,1139.0,1,509.0,39,1,0,0,0,1,1.853432616936364,2.0,0,0,0,1,0
978,97000,1,6,4,546.0,1,0,1,0,1344.0,1,0.0,39,1,0,1,0,1,1.853432616936364,1.5,0,0,0,0,0
979,88000,0,4,4,546.0,1,0,1,1,1638.0,1,546.0,39,1,0,1,0,1,1.853432616936364,1.5,0,0,0,1,0
980,131900,0,8,5,796.0,1,0,1,1,1592.0,2,796.0,37,1,0,0,0,0,1.853432616936364,1.5,0,0,0,1,0
981,131250,0,5,6,384.0,1,0,1,1,1475.0,2,384.0,16,1,0,0,0,0,2.1771985454282605,1.5,0,0,0,1,0
982,165500,1,6,5,1097.0,1,1,0,1,2207.0,2,1097.0,31,1,0,0,0,0,2.1771985454282605,2.0,0,0,0,1,0
983,112000,0,5,5,833.0,1,0,1,0,1458.0,2,625.0,24,1,0,0,0,0,1.853432616936364,2.0,0,0,0,0,0
984,149000,1,6,5,828.0,1,1,0,1,1711.0,2,828.0,17,1,0,0,0,0,1.853432616936364,2.0,0,0,0,1,0
985,143000,0,5,5,796.0,1,0,0,1,2094.0,2,732.0,16,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
986,130000,0,5,5,624.0,1,1,0,1,1617.0,2,330.0,17,1,0,1,0,0,1.853432616936364,1.5,0,0,0,1,0
987,196000,2,5,6,1567.0,1,1,0,1,3134.0,2,1567.0,32,1,0,0,0,0,1.853432616936364,3.0,0,0,0,1,0
988,173000,1,7,5,784.0,1,0,1,0,2416.0,2,784.0,40,1,0,1,0,0,2.795009417740382,1.5,0,0,0,1,0
989,176500,1,8,6,1184.0,1,0,1,0,2353.0,2,939.0,50,1,0,0,0,0,2.441522504576813,2.0,0,0,0,1,0
990,237500,2,7,6,1205.0,1,0,1,0,2982.0,2,865.0,38,1,0,0,0,0,1.853432616936364,2.5,0,0,0,1,0
991,206900,2,5,6,952.0,1,0,1,1,2888.0,2,776.0,39,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
992,187500,1,5,6,926.0,1,1,0,0,2310.0,2,706.0,11,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
993,165000,1,5,6,680.0,1,1,0,1,1946.0,2,476.0,13,1,0,1,0,0,1.853432616936364,2.5,0,0,0,1,0
